route_id,service_id,trip_id,trip_short_name,direction_id,departure_time,variante_id,variante_name,variante_short_name
63,2DA,15926_20130405_2DA_499,B201530002,1,07.15.00,634,Margone -Lon -Vezzano,2030901
65,2DF,55863_20130405_2DF_522,B201790004,1,16.55.00,8462,Monte Terlago - Trento,2060613
79,2DI,15355_20130405_2DI_704,B303390205,1,13.18.00,8667,Rovereto IPC-Volano,3019102
235,2DI,483_20130405_2DI_704,B804100002,0,05.33.00,1913,Rovereto-Z.Industriale,8503202
134,URvf5,16612_20130405_URvf5_8541,R04104LV,0,12.56.00,21405,4 - Nogaredo / Villa Laga,135451
136,URvf5,16588_20130405_URvf5_8554,R06456,1,16.09.00,21006,6 - Volano / Nomi,13560297
136,URvf5,59669_20130405_URvf5_8554,R06406,0,15.13.00,21005,6 - Pomarolo / Villa / Mo,135651
136,URvf5,16589_20130405_URvf5_8554,R06455LV,1,14.09.00,21006,6 - Volano / Nomi,13560297
136,URvf5,61035_20130405_URvf5_8552,R062v9,1,20.36.00,21012,linea 6  trasferimenti a,16850605
136,URvf5,16594_20130405_URvf5_8552,R06255LV,1,15.09.00,21006,6 - Volano / Nomi,13560297
136,URvf5,59662_20130405_URvf5_8552,R06204,0,12.13.00,21005,6 - Pomarolo / Villa / Mo,135651
136,URvf5,16597_20130405_URvf5_8552,R06252,1,09.09.00,21006,6 - Volano / Nomi,13560297
136,URvf5,59660_20130405_URvf5_8552,R06202,0,08.13.00,21005,6 - Pomarolo / Villa / Mo,135651
133,URvf5,16638_20130405_URvf5_8531,R03153LV,1,10.29.00,20924,3 - Rosmini / Pedersano,135302
133,URvf5,56755_20130405_URvf5_8531,R03103LV 1,0,09.28.00,22347,3 - Rosmini / Lenzima,13530198
254,URvf5,61240_20130405_URvf5_8513,R01356LV,1,15.50.00,21457,1 - Marco / Z.Ind. / Bett,135162
132,URvf5,16671_20130405_URvf5_8521,R02157,1,13.47.00,22145,2 - Noriglio / Costa,13520297
133,URvf5,16615_20130405_URvf5_8532,R03203LV,0,10.35.00,21394,3 - Isera / Lenzima,135353
134,URvf5,61328_20130405_URvf5_8542,R04205,0,11.56.00,21405,4 - Nogaredo / Villa Laga,135451
254,URvf5,61256_20130405_URvf5_8514,R01405,0,14.03.00,21460,1 - Villa / Marco,135171
254,URvf5,60983_20130405_URvf5_8517,R017v1,0,16.33.00,21102,linea 1  trasferimenti a,16850125
254,URvf6,61192_20130405_URvf6_8603,R01c51,1,07.25.00,21067,1 - Rosmini / Bettini,135110
254,URvf6,65378_20130405_URvf6_8603,R01cv101,0,06.40.00,21470,linea 1  trasferimenti a,16850139
138,URvf6,61130_20130405_URvf6_8501,R_A159,1,18.55.00,21035,A - Rosmini / Brione,135002
138,URvf6,16469_20130405_URvf6_8501,R_A105,0,12.17.00,22172,A - Solatrix / Guella,13505397
138,URvf6,60952_20130405_URvf6_8501,R_A1v1,1,06.50.00,21045,linea A  trasferimento a,16850001
138,URvf6,16479_20130405_URvf6_8502,R_A207,0,14.35.00,22171,A - Via Pedroni / Guella,13505197
138,URvf6,61132_20130405_URvf6_8502,R_A253,1,09.10.00,21037,A - Solatrix / Brione,135004
138,URvf6,60954_20130405_URvf6_8502,R_A2v1,1,06.56.00,21047,linea A  trasferimento a,16850003
133,URvs5,160_20130405_URvs5_8751,RP3-56,1,19.02.00,22206,3 - Molini / Castellano,175302
254,URvs5,418_20130405_URvs5_8751,RP1-58,0,18.30.00,22231,1 - Savignano / Pomarolo,175103
133,URvs5,151_20130405_URvs5_8751,RP3-55,1,17.22.00,22208,3 - Pedersano / Castellan,175304
254,URvs5,425_20130405_URvs5_8751,RP1-02,1,06.55.00,22230,1 - Pomarolo / Savignano,175102
136,URvs5,61371_20130405_URvs5_8631,R06o02,0,17.02.00,20997,6 - S.Ilario / P.le Orsi,135609
136,URvs5,61373_20130405_URvs5_8622,R06j02,0,13.18.00,21001,6 - c.so Rosmini / Mori /,135613
136,URvs5,61046_20130405_URvs5_8622,R06jv2,1,12.54.00,21023,linea 6  trasferimenti a,16850616
254,URvs5,61186_20130405_URvs5_8515,R01505,0,18.40.00,21066,1 - Z.I./Mori fs/Marco,135109
254,URvs5,61232_20130405_URvs5_8515,R01552,1,14.15.00,21455,1 - Villa Lagarina / Poma,135160
254,URvs5,61213_20130405_URvs5_8515,R01501,0,12.23.00,21076,1 - S.Ilario / Craffonara,135125
254,URvs5,61165_20130405_URvs5_8512,R01208,0,16.00.00,21236,1 - Bettini / Lizzana / M,13510197
254,URvs5,61163_20130405_URvs5_8512,R01205LV,0,12.00.00,21236,1 - Bettini / Lizzana / M,13510197
254,URvs5,60965_20130405_URvs5_8512,R012v1,0,06.53.00,21084,linea 1  trasferimenti a,16850107
137,URvs5,100_20130405_URvs5_8757,RP7-06,0,13.30.00,22218,7 - Genovesa / Toldi,175713
137,URvs5,68_20130405_URvs5_8757,RP7-05,0,12.16.00,22224,7 - Ossario / via Rebora,175730
136,URvs5,61042_20130405_URvs5_8555,R065v9,1,21.07.00,21019,linea 6  trasferimenti a,16850612
136,URvs5,61374_20130405_URvs5_8555,R06555,1,20.29.00,21002,6 - Mori / S.Ilario Monti,135614
135,URvs5,61352_20130405_URvs5_8555,R05553,0,16.39.00,20971,5 - Villa / Nomi Springa,135502
132,URvs6,62370_20130405_URvs6_8602,R02d5201,0,07.45.00,21384,2 - san giorgio - viale v,135231
132,URvs6,16744_20130405_URvs6_8608,R02hv9,0,07.41.00,20908,linea 2 trasferimenti a v,16850210
136,URvs6,61045_20130405_URvs6_8607,R06gv9,1,07.59.00,21022,linea 6  trasferimenti a,16850615
136,URvs6,61044_20130405_URvs6_8607,R06gv2,1,07.40.00,21021,linea 6  trasferimenti a,16850614
254,URvs6,60990_20130405_URvs6_8606,R01fv9,0,07.43.00,21175,linea 1  trasferimenti a,16850132
136,URvs6,65324_20130405_URvs6_8605,R06ev9,1,07.50.00,21167,linea 6  trasferimenti a,16850627
132,URvs6,62396_20130405_URvs6_8604,R02dv8,0,07.45.00,20919,linea 2 trasferimenti a v,16850221
199,UTnf5,23767_20130405_UTnf5_8024,T02453,1,09.22.00,5200,vela/stazione/p.dante/vel,150206
199,UTnf5,23797_20130405_UTnf5_8024,T02452,1,08.00.00,5200,vela/stazione/p.dante/vel,150206
199,UTnf5,23825_20130405_UTnf5_8024,T02451,1,07.04.00,5200,vela/stazione/p.dante/vel,150206
199,UTnf5,24202_20130405_UTnf5_8024,T02401,1,06.43.00,5199,vela/stazione/p.dante/vel,150201
199,UTnf5,23828_20130405_UTnf5_8023,T02362,1,19.52.00,5200,vela/stazione/p.dante/vel,150206
199,UTnf5,24214_20130405_UTnf5_8023,T02311,1,18.15.00,5199,vela/stazione/p.dante/vel,150201
199,UTnf5,23645_20130405_UTnf5_8023,T02310,1,16.57.00,5203,vela/A22/p.dante/vela,150221
199,UTnf5,23921_20130405_UTnf5_8023,T02355,1,11.28.00,5200,vela/stazione/p.dante/vel,150206
199,UTnf5,24153_20130405_UTnf5_8024,T02411,1,18.35.00,5199,vela/stazione/p.dante/vel,150201
181,UTnf5,22944_20130405_UTnf5_8230,T03ev1,0,07.09.00,5042,linea 03 trasferimenti a,16900366
240,UTnf5,16875_20130405_UTnf5_8225,T15a52,1,08.10.00,19989,spini / interporto / doga,15150297
181,UTnf5,22947_20130405_UTnf5_8221,T03av9,0,08.25.00,5039,linea 03 trasferimenti a,16900363
181,UTnf5,20106_20130405_UTnf5_8221,T03a02,0,08.00.00,3721,gardolo s.anna/s.bartolam,150383
181,UTnf5,22948_20130405_UTnf5_8221,T03av3,0,07.00.00,5038,linea 03 trasferimenti a,16900362
185,UTnf5,23246_20130405_UTnf5_8076,T07654,1,11.55.00,5126,gocciadoro/melta/canova,150702
185,UTnf5,22705_20130405_UTnf5_8074,T074v9LV,0,20.08.00,5141,linea 07 trasferimenti a,16900738
185,UTnf5,23168_20130405_UTnf5_8074,T07405,0,13.35.00,3854,canova/melta/gocciadoro,150701
185,UTnf5,22710_20130405_UTnf5_8072,T072v9LV,0,20.31.00,5136,linea 07 trasferimenti a,16900733
185,UTnf5,58933_20130405_UTnf5_8072,T07210,0,19.05.00,3854,canova/melta/gocciadoro,150701
185,UTnf5,23215_20130405_UTnf5_8072,T07258,1,16.55.00,5126,gocciadoro/melta/canova,150702
185,UTnf5,58927_20130405_UTnf5_8072,T07204,0,10.05.00,3854,canova/melta/gocciadoro,150701
185,UTnf5,22713_20130405_UTnf5_8071,T071v9LV,0,22.15.00,3897,linea 07 trasferimenti a,16900730
185,UTnf5,23208_20130405_UTnf5_8071,T07160,1,21.08.00,5126,gocciadoro/melta/canova,150702
185,UTnf5,23145_20130405_UTnf5_8071,T07109,0,18.50.00,3854,canova/melta/gocciadoro,150701
185,UTnf5,23203_20130405_UTnf5_8071,T07155,1,13.40.00,5126,gocciadoro/melta/canova,150702
185,UTnf5,23138_20130405_UTnf5_8071,T07102,0,08.20.00,3854,canova/melta/gocciadoro,150701
185,UTnf5,17690_20130405_UTnf5_8071,T07151,1,07.35.00,5126,gocciadoro/melta/canova,150702
188,UTnf5,58501_20130405_UTnf5_8304,T_A459,1,15.54.00,20865,clarina/centro città/piaz,15300698
184,UTnf5,58901_20130405_UTnf5_8065,T06511LV,0,20.04.00,3811,X - Grotta/Villazz./Sopra,150601
184,UTnf5,17829_20130405_UTnf5_8065,T06510,0,18.24.00,22113,X - Grotta/Cadine/Sopramo,15061198
184,UTnf5,62984_20130405_UTnf5_8065,T06509,0,16.47.00,21724,X - Villazzano / Sopramon,150617
184,UTnf5,17746_20130405_UTnf5_8065,T06552,1,06.08.00,22125,X - Cadine/S.Rocco/Villaz,15068297
184,UTnf5,22845_20130405_UTnf5_8064,T064v9,0,00.12.00,5113,linea 06 trasferimenti a,16900633
184,UTnf5,19459_20130405_UTnf5_8064,T06456,1,15.33.00,5086,X - Sopramonte/Villazz./G,150602
184,UTnf5,17853_20130405_UTnf5_8062,T06208,0,17.24.00,22113,X - Grotta/Cadine/Sopramo,15061198
180,UTnf5,7888_20130405_UTnf5_8171,T17163,1,18.41.00,3687,lavis/via bolzano/piazza,151702
180,UTnf5,19716_20130405_UTnf5_8171,T17106,0,11.15.00,4992,piazza dante/bolzano/lavi,151701
180,UTnf5,19713_20130405_UTnf5_8171,T17103,0,08.15.00,4992,piazza dante/bolzano/lavi,151701
180,UTnf5,19712_20130405_UTnf5_8171,T17102,0,07.15.00,4992,piazza dante/bolzano/lavi,151701
180,UTnf5,8369_20130405_UTnf5_8171,T171v1,0,06.15.00,3702,linea 17 trasferimenti a,16901706
247,UTnf5,59158_20130405_UTnf5_8162,T16251,1,07.50.00,20603,X - povo-martignano-cento,15160297
188,UTnf5,23627_20130405_UTnf5_8302,T_A215,1,20.00.00,20868,clarina/fersina/trieste/r,15302102
188,UTnf5,58489_20130405_UTnf5_8302,T_A260,1,15.24.00,20865,clarina/centro città/piaz,15300698
188,UTnf5,58461_20130405_UTnf5_8302,T_A209,1,14.10.00,20863,clarina/centro città/piaz,15300198
188,UTnf5,58486_20130405_UTnf5_8302,T_A257,1,12.24.00,20865,clarina/centro città/piaz,15300698
184,UTnf5,17818_20130405_UTnf5_8062,T06256,1,14.48.00,22116,X - Sopramonte/Cadine/Gro,15061299
184,UTnf5,7064_20130405_UTnf5_8062,T06206,0,14.04.00,3811,X - Grotta/Villazz./Sopra,150601
184,UTnf5,19447_20130405_UTnf5_8062,T06254,1,11.33.00,5086,X - Sopramonte/Villazz./G,150602
184,UTnf5,17807_20130405_UTnf5_8062,T06253,1,09.48.00,22119,X - Cadine/S.Rocco/Gabbio,15062097
184,UTnf5,17856_20130405_UTnf5_8062,T06202,0,07.19.00,22113,X - Grotta/Cadine/Sopramo,15061198
177,UTnf5,17053_20130405_UTnf5_8123,T12314LV,0,20.25.00,3639,piazza dante/romagnano,151201
177,UTnf5,17085_20130405_UTnf5_8123,T12311LV,0,17.25.00,3639,piazza dante/romagnano,151201
177,UTnf5,16964_20130405_UTnf5_8123,T12355,1,11.49.00,3640,romagnano/ravina/p.dante,151202
183,UTnf5,18080_20130405_UTnf5_8052,T05212,0,17.49.00,22090,X - piazza dante/povo/olt,15050198
183,UTnf5,7023_20130405_UTnf5_8052,T05259,1,15.17.00,3789,X - oltrecastello/povo/p.,150502
183,UTnf5,18130_20130405_UTnf5_8052,T05204,0,09.47.00,22090,X - piazza dante/povo/olt,15050198
183,UTnf5,18132_20130405_UTnf5_8052,T05202,0,07.45.00,22090,X - piazza dante/povo/olt,15050198
177,UTnf5,54950_20130405_UTnf5_8122,T12215,0,21.05.00,3639,piazza dante/romagnano,151201
177,UTnf5,7704_20130405_UTnf5_8122,T12255,1,11.29.00,3640,romagnano/ravina/p.dante,151202
177,UTnf5,21611_20130405_UTnf5_8122,T122v1,0,06.48.00,4979,linea 12 trasferimenti a,16901212
183,UTnf5,18138_20130405_UTnf5_8051,T05115,0,19.29.00,22090,X - piazza dante/povo/olt,15050198
183,UTnf5,18143_20130405_UTnf5_8051,T05112,0,16.29.00,22090,X - piazza dante/povo/olt,15050198
177,UTnf5,21604_20130405_UTnf5_8051,T12av1,0,06.33.00,7671,linea 12 trasferimenti a,16901219
182,UTnf5,18176_20130405_UTnf5_8043,T04363,1,16.15.00,5047,mad.bianca/degasperi/regi,150402
182,UTnf5,18177_20130405_UTnf5_8043,T04362,1,15.27.00,5047,mad.bianca/degasperi/regi,150402
182,UTnf5,18183_20130405_UTnf5_8043,T04358,1,12.15.00,5047,mad.bianca/degasperi/regi,150402
182,UTnf5,18394_20130405_UTnf5_8043,T04308,0,11.56.00,3769,p.dante/via degasperi/mad,150401
182,UTnf5,18403_20130405_UTnf5_8043,T04304,0,08.44.00,3769,p.dante/via degasperi/mad,150401
176,UTnf5,28008_20130405_UTnf5_8115,T11c54,1,15.38.00,10982,spini di gardolo/roncafor,171107
176,UTnf5,28007_20130405_UTnf5_8115,T11c53,1,14.33.00,10982,spini di gardolo/roncafor,171107
176,UTnf5,27994_20130405_UTnf5_8115,T11c03,0,14.10.00,10977,roncafort/spini di gardol,171102
240,UTnf5,21490_20130405_UTnf5_8111,T15bv9,0,20.22.00,18785,linea 15 trasferimenti a,16901507
176,UTnf5,38856_20130405_UTnf5_8111,T11113,0,17.32.00,4973,piazza dante/spini di gar,151101
176,UTnf5,38865_20130405_UTnf5_8111,T11162,1,16.58.00,3618,spini gardolo/piazza dant,151102
176,UTnf5,38862_20130405_UTnf5_8111,T11159,1,14.08.00,3618,spini gardolo/piazza dant,151102
176,UTnf5,38859_20130405_UTnf5_8111,T11155,1,10.03.00,3618,spini gardolo/piazza dant,151102
176,UTnf5,7623_20130405_UTnf5_8111,T11153,1,07.48.00,3618,spini gardolo/piazza dant,151102
182,UTnf5,18196_20130405_UTnf5_8042,T04267LV,1,19.59.00,5047,mad.bianca/degasperi/regi,150402
182,UTnf5,18200_20130405_UTnf5_8042,T04266LV,1,19.11.00,5047,mad.bianca/degasperi/regi,150402
182,UTnf5,18806_20130405_UTnf5_8042,T04214LV,0,17.16.00,3769,p.dante/via degasperi/mad,150401
182,UTnf5,58835_20130405_UTnf5_8042,T04205,0,10.04.00,3769,p.dante/via degasperi/mad,150401
182,UTnf5,18248_20130405_UTnf5_8041,T04170,1,20.31.00,5047,mad.bianca/degasperi/regi,150402
182,UTnf5,19963_20130405_UTnf5_8041,T04115,0,16.12.00,3769,p.dante/via degasperi/mad,150401
182,UTnf5,18265_20130405_UTnf5_8041,T04162,1,14.07.00,5047,mad.bianca/degasperi/regi,150402
182,UTnf5,20031_20130405_UTnf5_8041,T04110,0,12.12.00,3769,p.dante/via degasperi/mad,150401
182,UTnf5,20071_20130405_UTnf5_8041,T04107,0,09.48.00,3769,p.dante/via degasperi/mad,150401
182,UTnf5,19388_20130405_UTnf5_8041,T04154,1,07.47.00,5047,mad.bianca/degasperi/regi,150402
181,UTnf5,11623_20130405_UTnf5_8038,T03807,0,19.02.00,3715,cortesano/meano 2/villazz,150331
181,UTnf5,11664_20130405_UTnf5_8038,T03801,0,07.18.00,3727,gardolo s.anna/villazzano,15035197
175,UTnf5,38808_20130405_UTnf5_8101,T10164,1,19.19.00,18201,X - cognola/martignano/st,15100299
175,UTnf5,54888_20130405_UTnf5_8101,T10108,0,12.51.00,19823,X - stazione/martignano/c,15100199
175,UTnf5,54885_20130405_UTnf5_8101,T10105,0,09.51.00,19823,X - stazione/martignano/c,15100199
181,UTnf5,22954_20130405_UTnf5_8036,T036v1,0,06.19.00,5031,linea 03 trasferimenti a,16900355
181,UTnf5,58813_20130405_UTnf5_8035,T03510,0,22.21.00,3713,cortesano/mad.bianca/vill,150311
181,UTnf5,58810_20130405_UTnf5_8035,T03556,1,15.22.00,4995,villazzano tre/cortesano,150302
181,UTnf5,58823_20130405_UTnf5_8035,T03551,1,05.37.00,4997,villazzano 3/meano 2/cort,150332
181,UTnf5,11609_20130405_UTnf5_8034,T03405,0,14.02.00,3715,cortesano/meano 2/villazz,150331
181,UTnf5,23024_20130405_UTnf5_8034,T03452,1,09.07.00,4997,villazzano 3/meano 2/cort,150332
181,UTnf5,11541_20130405_UTnf5_8034,T03401,0,06.07.00,3712,cortesano/stazione/villaz,150301
184,UTnf5,17753_20130405_UTnf5_8236,T06a51,1,07.58.00,3815,X - Sopramonte / Regione,150672
247,UTnf5,55011_20130405_UTnf5_8161,T16158,1,18.40.00,19991,X - povo-martignano-cento,151602
181,UTnf5,23022_20130405_UTnf5_8032,T03257,1,18.37.00,4997,villazzano 3/meano 2/cort,150332
181,UTnf5,58822_20130405_UTnf5_8032,T03207,0,17.32.00,3715,cortesano/meano 2/villazz,150331
181,UTnf5,58821_20130405_UTnf5_8032,T03206,0,15.32.00,3715,cortesano/meano 2/villazz,150331
181,UTnf5,23020_20130405_UTnf5_8032,T03255,1,14.37.00,4997,villazzano 3/meano 2/cort,150332
181,UTnf5,35019_20130405_UTnf5_8032,T03251,1,06.32.00,7712,villazzano 3/meano 2/cort,150334
175,UTnf5,59081_20130405_UTnf5_8104,T10408LV,0,12.12.00,4964,X - stazione/martign./mon,15106197
175,UTnf5,7572_20130405_UTnf5_8104,T10454,1,10.10.00,3594,X - montevaccino/martigna,151012
175,UTnf5,7559_20130405_UTnf5_8104,T10404,0,09.51.00,3593,X - martignano piazza/mon,151011
175,UTnf5,7558_20130405_UTnf5_8104,T10403,0,09.11.00,3593,X - martignano piazza/mon,151011
175,UTnf5,43874_20130405_UTnf5_8104,T10402,0,08.06.00,3597,X - stazione/martignano/m,151061
175,UTnf5,21636_20130405_UTnf5_8104,T104v1,0,06.59.00,4970,linea 10 trasferimenti a,16901022
186,UTnf5,12104_20130405_UTnf5_8082,T08204,0,09.56.00,3903,centochiavi/mattarello,150801
174,UTnf5,24829_20130405_UTnf5_8014,T01403,1,07.58.00,19787,roncafort/p.dante/roncafo,15010197
174,UTnf5,20403_20130405_UTnf5_8014,T01401,1,06.35.00,19793,via vannetti/roncafort,15013297
174,UTnf5,24687_20130405_UTnf5_8012,T01261,1,18.29.00,19789,roncafort/p.dante/roncafo,15010697
174,UTnf5,47017_20130405_UTnf5_8012,T01210,1,16.58.00,19787,roncafort/p.dante/roncafo,15010197
174,UTnf5,24914_20130405_UTnf5_8012,T01208,1,14.34.00,19787,roncafort/p.dante/roncafo,15010197
199,UTnf5,23995_20130405_UTnf5_8022,T02262,1,19.34.00,5200,vela/stazione/p.dante/vel,150206
199,UTnf5,24421_20130405_UTnf5_8022,T02205,1,10.49.00,5199,vela/stazione/p.dante/vel,150201
199,UTnf5,24055_20130405_UTnf5_8021,T02162,1,19.16.00,5200,vela/stazione/p.dante/vel,150206
199,UTnf5,24080_20130405_UTnf5_8021,T02159,1,15.40.00,5200,vela/stazione/p.dante/vel,150206
199,UTnf5,43631_20130405_UTnf5_8021,T02156,1,12.04.00,5200,vela/stazione/p.dante/vel,150206
199,UTnf5,24485_20130405_UTnf5_8021,T02105,1,10.31.00,5199,vela/stazione/p.dante/vel,150201
190,UTnf5,23557_20130405_UTnf5_8323,TNP313,1,18.45.00,11830,Navetta Parcheggi,15320002
190,UTnf5,23558_20130405_UTnf5_8323,TNP312,1,18.10.00,11830,Navetta Parcheggi,15320002
190,UTnf5,21337_20130405_UTnf5_8323,TNP3v8,1,14.39.00,5195,linea NP trasferimenti a,16903212
190,UTnf5,23562_20130405_UTnf5_8323,TNP308,1,14.15.00,11830,Navetta Parcheggi,15320002
190,UTnf5,23556_20130405_UTnf5_8323,TNP304,1,12.04.00,22135,Navetta Parcheggi,15320003
190,UTnf5,23567_20130405_UTnf5_8323,TNP301,1,07.40.00,11830,Navetta Parcheggi,15320002
184,UTnf5,22739_20130405_UTnf5_8323,T06bv1,0,06.40.00,5121,linea 06 trasferimenti a,16900641
190,UTnf5,23516_20130405_UTnf5_8322,TNP270,1,17.11.00,11831,Navetta Parcheggi,15320502
190,UTnf5,23519_20130405_UTnf5_8322,TNP267,1,15.26.00,11831,Navetta Parcheggi,15320502
190,UTnf5,23590_20130405_UTnf5_8322,TNP215,1,14.00.00,11830,Navetta Parcheggi,15320002
190,UTnf5,23525_20130405_UTnf5_8322,TNP261,1,12.01.00,11831,Navetta Parcheggi,15320502
190,UTnf5,23594_20130405_UTnf5_8322,TNP211,1,11.50.00,11830,Navetta Parcheggi,15320002
190,UTnf5,38583_20130405_UTnf5_8322,TNP210,1,11.15.00,11830,Navetta Parcheggi,15320002
190,UTnf5,38581_20130405_UTnf5_8322,TNP208,1,10.15.00,11830,Navetta Parcheggi,15320002
190,UTnf5,38580_20130405_UTnf5_8322,TNP207,1,09.45.00,11830,Navetta Parcheggi,15320002
190,UTnf5,23529_20130405_UTnf5_8322,TNP252,1,07.11.00,11831,Navetta Parcheggi,15320502
190,UTnf5,23599_20130405_UTnf5_8322,TNP201,1,06.30.00,11830,Navetta Parcheggi,15320002
190,UTnf5,21383_20130405_UTnf5_8322,TNP2v1LV,1,06.22.00,5188,linea NP trasferimenti a,16903205
190,UTnf5,23601_20130405_UTnf5_8321,TNP124,1,19.30.00,11830,Navetta Parcheggi,15320002
190,UTnf5,23611_20130405_UTnf5_8321,TNP114,1,13.45.00,11830,Navetta Parcheggi,15320002
188,UTnf5,58482_20130405_UTnf5_8302,T_A253,1,08.24.00,20865,clarina/centro città/piaz,15300698
187,UTnf5,38769_20130405_UTnf5_8092,T09261,1,15.06.00,18209,X - villamontagna/cognola,15090298
187,UTnf5,38764_20130405_UTnf5_8092,T09256,1,10.06.00,18209,X - villamontagna/cognola,15090298
187,UTnf5,38763_20130405_UTnf5_8092,T09255,1,09.06.00,18209,X - villamontagna/cognola,15090298
188,UTnf5,58519_20130405_UTnf5_8301,T_A111,1,16.50.00,20867,clarina/fersina/trieste/p,15302101
188,UTnf5,58537_20130405_UTnf5_8301,T_A152,1,08.04.00,20869,clarina/fersina/trieste/p,15302601
188,UTnf5,58510_20130405_UTnf5_8301,T_A102,1,07.50.00,20867,clarina/fersina/trieste/p,15302101
184,UTnf5,17792_20130405_UTnf5_8265,T06h51,1,13.03.00,22119,X - Cadine/S.Rocco/Gabbio,15062097
186,UTnf5,17453_20130405_UTnf5_8086,T08659,1,19.12.00,5152,mattarello/centochiavi,150802
186,UTnf5,17461_20130405_UTnf5_8086,T08653,1,10.12.00,5152,mattarello/centochiavi,150802
186,UTnf5,17585_20130405_UTnf5_8086,T08602,0,07.56.00,3903,centochiavi/mattarello,150801
186,UTnf5,17465_20130405_UTnf5_8086,T08651,1,07.12.00,5152,mattarello/centochiavi,150802
177,UTnf5,29706_20130405_UTnf5_8121,T12166,1,21.09.00,3646,romagnano/p.dante,151252
177,UTnf5,17124_20130405_UTnf5_8121,T12115LV,0,19.45.00,3639,piazza dante/romagnano,151201
177,UTnf5,17148_20130405_UTnf5_8121,T12112LV,0,16.45.00,3639,piazza dante/romagnano,151201
177,UTnf5,54928_20130405_UTnf5_8121,T12108,0,12.45.00,3639,piazza dante/romagnano,151201
177,UTnf5,7688_20130405_UTnf5_8121,T12154,1,09.09.00,3640,romagnano/ravina/p.dante,151202
